doi,title,year,citations,is_oa,abstract,Unique_Words_Type,Total_Words_Token,Lexical_Richness_TTR
https://doi.org/10.1016/j.corsci.2024.112248,High-temperature hot corrosion kinetics of PVD Ti1-xAlxN coatings on Nimonic c-263,2024,3,True,"The high-temperature hot corrosion (HTHC) behavior of Ti1-xAlxN-coated c-263 alloy was studied with- and without a Na2SO4/MgSO4 salt mixture at 850 °C in a SOx-rich atmosphere. In absence of the salt deposit, both, the bare c-263 alloy and cathodic arc evaporated Ti1-xAlxN specimens follow a quasi-cubic corrosion rate. However, when exposed to salt under identical conditions, the rates increase significantly, featuring a compounded parabolic-linear rate law for the c-263 alloy, and a parabolic-like rate behavior for Ti1-xAlxN-coated specimens. The rate-determining step of the HTHC mechanism was attributed to a nitride-to-oxide transformation, followed by a sequential fluxing of the formed oxides.",68.0,100.0,0.68
https://doi.org/10.1016/j.corsci.2023.111140,The causation of hydrogen embrittlement of duplex stainless steel: Phase instability of the austenite phase and ductile-to-brittle transition of the ferrite phase – Synergy between experiments and modelling,2023,32,True,"Various mechanisms have been proposed for hydrogen embrittlement of duplex stainless steel, but the causation of hydrogen-induced material degradation has remained unclear. This work shows that phase instability (decomposition) of the austenite phase and ductile-to-brittle transition of the ferrite phase precedes hydrogen embrittlement. In-situ diffraction measurements revealed that Ni-rich sites of the austenite phase decompose into metastable hydrides. Hydride formation is possible by increasing the hydrogen chemical potential during electrochemical charging and low defect formation energy of hydrogen interstitials. Our findings demonstrate that hydrogen embrittlement can only be understood if measured in situ and in real-time during the embrittlement process.",68.0,100.0,0.68
https://doi.org/10.1016/j.corsci.2023.111045,Oxygen vacancy modified α-Fe2O3 nanorods provide an environment-friendly and efficient anti-corrosion passive film into polymer coating,2023,30,True,"Oxygen vacancy modified Fe 2 O 3 (OV-Fe 2 O 3 ) nanorods were fabricated and then used as epoxy coating fillers. The OV-Fe 2 O 3 fillers passivates the steel substrate, because oxygen atoms can be stored in the vacancies to form a metastable state. Electrochemical impedance spectroscopy showed the impedance modulus of OV-Fe 2 O 3 coatings was about 10 5 times higher than general α-Fe 2 O 3 coatings after O 2 -high pressure and high-temperature corrosion. X-ray photoelectron spectroscopy and scanning vibrating electrode technique confirm OV-Fe 2 O 3 can continuously transport oxygen from the oxygen-rich environment to the substrate surface (oxygen-deficient environment) before the permeation of the corrosive medium, eventually achieving efficient passivation. • The OV-Fe 2 O 3 nanorods were prepared by simple ethylene glycol reduction method. • OV-Fe 2 O 3 can fully absorb the oxygen in the environment and store it in the vacancy. • OV-Fe 2 O 3 can transport oxygen from the coating surface to substrate surface. • The O 2 reaches the steel surface before water and other ions through OV-Fe 2 O 3 coating. • Increasing O 2 can transform the steel anodic reaction from dissolution to passivation.",93.0,200.0,0.465
https://doi.org/10.1016/j.corsci.2023.111012,Living marine bacterium Tenacibaculum mesophilum D-6 inhibits crevice corrosion of X70 carbon steel,2023,25,True,"Severe corrosion was detected using a simulated crevice with 50% crevice coverage. The corrosion protection effect of living marine bacterium Tenacibaculum mesophilum D-6 was systematically investigated. According to the weight loss data, the corrosion rate decreased by 61.3%, and the corrosion current density decreased from 2.2 ± 0.3 to 0.8 ± 0.2 μA cm−2 with T. mesophilum D-6 inoculation. We further clarified the protective mechanisms of living biofilm by T. mesophilum D-6 relied on the secreted EPS and oxygen consumption. This work provides a perspective for developing a novel, sustainable and economical technology for crevice corrosion inhibition.",63.0,97.0,0.6494845360824743
https://doi.org/10.1016/j.corsci.2023.110960,Fungi corrosion of high-strength aluminum alloys with different microstructures caused by marine Aspergillus terreus under seawater drop,2023,24,True,"Fungi corrosion of aluminum alloys (AA) in atmospheric conditions is a hot topic. In this work, fungi corrosion studies of high-strength aluminum alloys (named AA 7075–1# and AA 7075–2#) were conducted. Results demonstrate that AA 7075–2# with a big grain size suffers from severe localized corrosion caused by Aspergillus terreus with the biggest value of 4.08 mm/y. A. terreus have good biological activities, and the sessile spores in 30 µL droplet can reach 2.51 × 1010 spores/cm2 after 17 days of testing. Corrosion of AA under seawater drop is a result of multi-factor coupling, but the contribution of A. terreus is dominant.",70.0,102.0,0.6862745098039216
https://doi.org/10.1016/j.corsci.2023.111093,Effect of nickel on the oxidation behavior of FeCrAl alloy in simulated PWR and BWR conditions,2023,22,True,"FeCrAl alloys are being investigated as candidate materials for light water reactor fuel claddings. The chemical composition of FeCrAl determines its resistance to corrosion under normal operating conditions. The purpose of this paper is to investigate the effect of 0, 1, 3 wt% Ni addition on the passivation characteristics of Fe17Cr5.5Al in oxygenated and hydrogenated simulated reactor waters for 3-month immersion. Current results show that Ni addition improves the passivation of FeCrAl under oxygenated condition and decreases the mass loss under hydrogenated conditions.",54.0,83.0,0.6506024096385542
https://doi.org/10.1016/j.corsci.2023.110999,Corrosion behavior and mechanism of laser powder bed fusion produced CoCrW in an acidic NaCl solution,2023,21,True,"The corrosion behavior and mechanism of the laser powder bed fusion (L-PBF) produced CoCrW were investigated in 0.9 wt% NaCl solution with a pH of 2. The corrosion resistance of the alloy increases after 28 days of immersion because of the formed oxide film, which results in the increased corrosion potential and the decreased passivation current density on the potentiodynamic polarization test. The corrosion mechanism of the L-PBF-produced CoCrW could be explained by the melt pool formed from the laser melting process, that the melt pools were “shrinking” by the formation and dissolution of the oxide film.",59.0,97.0,0.6082474226804123
https://doi.org/10.1016/j.corsci.2023.111114,"In situ, real-time imaging of redox-active species on Al/Cu galvanic couple and corrosion inhibition with 2-mercaptobenzimidazole and octylphosphonic acid",2023,19,True,"In situ localized electrochemical activity in the Al/Cu galvanic pair at the corrosion potential in an aggressive chloride electrolyte was investigated, along with the effect of the organic inhibitors 2-mercaptobenzimidazole (MBI) and octylphosphonic acid (OPA) on arresting the corresponding corrosion processes. Scanning electrochemical microscopy (SECM) and the scanning vibrating electrode technique (SVET) were used to discern local anodic and cathodic sites at the surface. The electrochemical activity in the galvanic pair was greatly reduced when the copper surface was covered with an MBI-containing film. SECM was successfully applied to visualize spatially resolved differences in local electrochemical activity related to the inhibitor action.",62.0,102.0,0.6078431372549019
https://doi.org/10.1016/j.corsci.2023.111155,The long-term corrosion behavior of FeCrAl(Si) alloys after breakaway oxidation at 600 °C,2023,19,True,"The long-term corrosion behavior of three FeCrAl(Si) alloys has been investigated in two environments (K2CO3 and KCl+H2O) at 600 °C. The FeCrAl alloy experienced breakaway oxidation in both environments but displayed a higher corrosion rate in KCl+H2O. The FeCrAlSi alloys retained the primary protection in the presence of K2CO3 but underwent breakaway oxidation in the presence of KCl+H2O. The FeCrAlSi alloys displayed considerably reduced corrosion rates, suggested to be an effect of the prevention of internal oxidation and the formation of non-continuous corundum-type oxide dispersed within the inward-growing scale.",52.0,89.0,0.5842696629213483
https://doi.org/10.1016/j.corsci.2023.111309,Predicting the parabolic growth rate constant for high-temperature oxidation of steels using machine learning models,2023,19,True,"The parabolic growth rate constant (kp) of high-temperature oxidation of steels is predicted via a data analytics approach. Four machine learning models including Artificial Neural Networks, Random Forest, k-Nearest Neighbors, and Support Vector Regression are trained to establish the relations between the input features (composition and temperature) and the target value (kp). The models are evaluated by the indices: Mean Absolute Error, Mean Squared Error, Root Mean Squared Error and Coefficient of Determination. The steel composition regarding Cr and Ni content and the temperature were the most significant input features controlling the oxidation kinetics.",60.0,94.0,0.6382978723404256
